,Course,Section,Building Code,Room Number,Meeting Days,Start Time,Finish Time
2354,EDCP618,0201,LEF,0135,Tu,1:00pm,4:00pm
2355,EDCP618,0301,JMP,1109,Tu,1:00pm,4:00pm
2356,EDCP619B,0101,SHM,1106,Th,1:00pm,3:00pm
2357,EDCP640,0101,EDU,3236,M,1:00pm,2:45pm
2358,EDCP641,0101,EDU,3236,M,2:45pm,4:00pm
2359,EDCP652,0101,EDU,3236,W,4:15pm,7:00pm
2360,EDCP671,0101,TWS,1321,Tu,4:15pm,7:00pm
2361,EDCP682,0101,SHM,1106A,Tu,1:00pm,4:00pm
2362,EDCP697,0101,EDU,2101,Tu,4:00pm,6:45pm
2363,EDCP741,0101,EDU,3236,W,1:00pm,4:00pm
2364,EDCP746,0101,ASY,3207,W,10:00am,12:45pm
2365,EDCP772,0101,ATL,1106,Tu,9:00am,11:45am
2366,EDCP774,0101,EDU,2101,Tu,1:00pm,4:00pm
2367,EDCP789Q,0101,EDU,2101,W,9:30am,12:15pm
2368,EDCP789X,0101,EDU,3233,Th,4:15pm,7:00pm
2369,EDCP789Z,0101,EDU,2101,M,9:00am,12:00pm
2370,EDCP798A,0101,EDU,3236,W,9:00am,11:45am
2371,EDCP799A,0101,EDU,3236,W,9:00am,11:45am
2372,EDCP870,0101,EDU,0220,M,4:15pm,7:00pm
2373,EDCP871,0101,MIT,2113,W,2:00pm,5:00pm
2374,EDCP888G,0101,EDU,2102,M,7:00pm,9:45pm
2375,EDHD210,0101,JMZ,0120,Th,1:00pm,3:45pm
2376,EDHD220,0101,EDU,2102,Tu,2:00pm,4:00pm
2377,EDHD220,0102,EDU,2102,Tu,2:00pm,4:00pm
2378,EDHD220,0103,EDU,2102,Tu,2:00pm,4:00pm
2379,EDHD220,0104,EDU,2102,Tu,2:00pm,4:00pm
2380,EDHD230,0101,EDU,2121,TuTh,12:30pm,1:45pm
2381,EDHD231,0101,TWS,1310,TuTh,9:30am,10:45am
2382,EDHD231,0201,BPS,1243,TuTh,2:00pm,3:15pm
2383,EDHD306,0101,EDU,1121,TuTh,9:30am,10:45am
2384,EDHD314,0101,EDU,3315,Th,1:00pm,3:00pm
2385,EDHD320,0501,EDU,3315,Tu,4:15pm,7:00pm
2386,EDHD322,0101,EDU,2121,W,2:00pm,4:00pm
2387,EDHD323,0101,EDU,2121,W,11:00am,1:00pm
2388,EDHD402,0101,EDU,2119,M,1:00pm,3:45pm
2389,EDHD413,0101,EDU,1107,TuTh,11:00am,12:15pm
2390,EDHD413,0201,EDU,2119,Tu,9:30am,12:15pm
2391,EDHD420,0101,EDU,2119,MW,11:00am,12:15pm
2392,EDHD425,0101,EDU,1107,Tu,1:00pm,3:45pm
2393,EDHD425,0201,EDU,2119,W,12:30pm,3:15pm
2394,EDHD426,0101,EDU,3315,W,5:30pm,8:15pm
2395,EDHD430,0101,EDU,2119,TuTh,2:00pm,3:15pm
2396,EDHD441,0101,EDU,1121,M,10:00am,12:00pm
2397,EDHD442,0101,EDU,1121,M,10:00am,12:00pm
2398,EDHD443,0101,EDU,1121,M,10:00am,12:00pm
2399,EDHD444,0101,SQH,1103,M,4:15pm,6:15pm
2400,EDHD460,0101,ASY,3203,MW,11:00am,12:15pm
2401,EDHD629,0101,EDU,1107,W,11:15am,1:45pm
2402,EDHD690,0101,EDU,1108,Th,1:00pm,3:45pm
2403,EDHD718,0101,EDU,3233,F,1:00pm,3:30pm
2404,EDHD720,0101,EDU,3236,Tu,1:00pm,3:45pm
2405,EDHD721,0101,EDU,3236,Th,4:15pm,7:00pm
2406,EDHD820,0101,EDU,1108,Tu,1:00pm,3:45pm
2407,EDHI338B,0101,MMH,2411,W,6:30pm,8:30pm
2408,EDHI338E,0201,MMH,2411,W,6:30pm,8:30pm
2409,EDHI338U,0201,MMH,2411B,M,5:30pm,7:30pm
2410,EDHI488E,0101,EDU,1315,W,4:15pm,7:00pm
2411,EDHI605,0101,EDU,2101,M,4:15pm,7:00pm
2412,EDHI606,0101,EDU,2102,Tu,4:15pm,7:00pm
2413,EDHI650,0101,EDU,2102,Th,4:15pm,7:00pm
2414,EDHI652,0101,EDU,2101,M,7:00pm,9:45pm
2415,EDHI660,0101,EDU,3233,Tu,4:15pm,7:00pm
2416,EDHI664,0101,EDU,1121,W,4:15pm,7:00pm
2417,EDHI672,0101,EDU,1121,M,7:00pm,9:45pm
2418,EDHI682,0101,EDU,1315,W,4:15pm,7:00pm
2419,EDHI713,0101,EDU,3233,Tu,7:00pm,9:45pm
2420,EDHI750,0101,EDU,1315,Th,4:15pm,7:00pm
2421,EDHI788Y,0101,EDU,1107,Tu,7:00pm,9:45pm
2422,EDMS451,0101,BRB,1101,TuTh,2:00pm,3:15pm
2423,EDMS623,0101,ASY,3219,Th,4:15pm,7:00pm
2424,EDMS645,0101,HJP,2242,MW,2:00pm,3:15pm
2425,EDMS646,0101,ASY,3219,Tu,4:15pm,7:00pm
2426,EDMS651,0101,EDU,0220,W,4:15pm,7:00pm
2427,EDMS655,0101,EDU,3233,W,4:15pm,7:00pm
2428,EDMS657,0101,EDU,0220,Tu,4:15pm,7:00pm
2429,EDMS738E,0101,EDU,1121,Th,4:15pm,7:00pm
2430,EDMS769M,0101,EDU,1315,M,4:15pm,7:00pm
2431,EDPS210,0101,EDU,2119,TuTh,12:30pm,1:45pm
2432,EDPS210,0201,EDU,3315,TuTh,9:30am,10:45am
2433,EDPS210,0301,EDU,3315,TuTh,11:00am,12:15pm
2434,EDPS301,0101,EDU,3233,TuTh,9:30am,10:45am
2435,EDPS301,0201,ASY,3207,TuTh,11:00am,12:15pm
2436,EDPS301,0301,SQH,2120,TuTh,12:30pm,1:45pm
2437,EDPS301,0401,JMZ,1122,W,4:15pm,7:00pm
2438,EDPS301,0501,EDU,1315,M,10:00am,12:45pm
2439,EDPS615,0101,SYM,0215,W,1:00pm,3:45pm
2440,EDPS620,0101,EDU,1107,M,4:15pm,7:00pm
2441,EDPS703,0101,JMZ,0118,Th,4:15pm,7:00pm
2442,EDPS735,0101,EDU,3315,M,4:15pm,7:00pm
2443,EDPS751,0101,EDU,3236,Tu,4:15pm,7:00pm
2444,EDPS788P,0101,EDU,1107,Th,4:15pm,7:00pm
2445,EDPS788V,0101,EDU,2102,W,4:15pm,7:00pm
2446,EDSP210,0101,SQH,1117,MW,2:00pm,3:15pm
2447,EDSP210,0301,SQH,1119,MW,12:30pm,1:45pm
2448,EDSP211,0101,EDU,1315,M,1:00pm,3:45pm
2449,EDSP220,0101,EDU,3233,W,9:30am,10:45am
2450,EDSP289I,0101,SQH,1119,Tu,12:30pm,1:45pm
2451,EDSP289I,0102,SQH,1119,Tu,12:30pm,1:45pm
2452,EDSP289I,0103,SQH,1119,Tu,12:30pm,1:45pm
2453,EDSP321,0101,EDU,1107,W,8:30am,11:00am
2454,EDSP376,0101,TYD,0111,MW,5:00pm,6:15pm
2455,EDSP400,0101,EDU,1107,W,4:15pm,6:15pm
2456,EDSP404,0101,SQH,1117,W,4:15pm,7:00pm
2457,EDSP411,0101,EDU,3236,Th,1:15pm,4:00pm
2458,EDSP413,0101,EDU,2119,Tu,4:15pm,7:00pm
2459,EDSP417,0101,EDU,1121,M,1:00pm,3:45pm
2460,EDSP420,0101,EDU,2119,Th,4:15pm,7:00pm
2461,EDSP443,0101,EDU,1121,W,1:15pm,4:00pm
2462,EDSP451,0101,EDU,1107,M,1:15pm,3:15pm
2463,EDSP452,0101,EDU,3315,F,10:30am,12:00pm
2464,EDSP470,0101,SQH,1117,MW,2:00pm,3:15pm
2465,EDSP470,0301,SQH,1119,MW,12:30pm,1:45pm
2466,EDSP484,0101,ESJ,2309,Tu,1:15pm,4:00pm
2467,EDSP487,0101,EDU,1121,M,4:15pm,7:00pm
2468,EDSP498B,0101,EDU,1121,F,2:10pm,3:00pm
2469,EDSP499F,0101,TWS,0310,M,4:15pm,5:30pm
2470,EDSP499F,0102,TWS,0310,M,4:15pm,5:30pm
2471,EDSP499F,0103,TWS,0310,M,4:15pm,5:30pm
2472,EDSP600,0101,ASY,3215,Tu,4:15pm,7:00pm
2473,EDSP602,0101,EDU,1107,W,4:15pm,6:15pm
2474,EDSP604,0101,SQH,1117,W,4:15pm,7:00pm
2475,EDSP613,0101,EDU,2119,Tu,4:15pm,7:00pm
2476,EDSP652,0101,EDU,1107,M,1:15pm,3:15pm
2477,EDSP671,0101,EDU,2101,W,4:15pm,7:00pm
2478,EDSP684,0101,ESJ,2309,Tu,1:15pm,4:00pm
2479,EDSP687,0101,EDU,1121,M,4:15pm,7:00pm
2480,EDSP692,0101,EDU,3315,F,10:30am,12:00pm
2481,EDSP888I,0101,SQH,2113,W,1:15pm,4:00pm
2482,EDSP888R,0101,EDU,1220,M,4:15pm,7:00pm
2483,EDUC388,0501,SYM,1110,Tu,5:00pm,6:30pm
2484,EDUC388E,0101,TWS,1320,M,7:00pm,9:45pm
2485,ENAE100,0101,EGR,1202,Tu,12:30pm,1:45pm
2486,ENAE202,0101,JMP,3201,MW,11:00am,11:50am
2487,ENAE202,0102,JMP,3201,MW,11:00am,11:50am
2488,ENAE202,0103,JMP,3201,MW,11:00am,11:50am
2489,ENAE283H,0101,PLS,1168,TuTh,9:30am,10:45am
2490,ENAE301,0101,ESJ,2208,TuTh,12:30pm,1:45pm
2491,ENAE301,0102,ESJ,2208,TuTh,12:30pm,1:45pm
2492,ENAE301,0103,ESJ,2208,TuTh,12:30pm,1:45pm
2493,ENAE301,0104,ESJ,2208,TuTh,12:30pm,1:45pm
2494,ENAE311H,0101,ITV,1111,TuTh,9:30am,10:45am
2495,ENAE362,0101,CHM,1402,MW,1:00pm,1:50pm
2496,ENAE362,0102,CHM,1402,MW,1:00pm,1:50pm
2497,ENAE362,0103,CHM,1402,MW,1:00pm,1:50pm
2498,ENAE362,0104,CHM,1402,MW,1:00pm,1:50pm
2499,ENAE362,0105,CHM,1402,MW,1:00pm,1:50pm
2500,ENAE380,0101,PHY,1201,MW,12:00pm,12:50pm
2501,ENAE380,0102,PHY,1201,MW,12:00pm,12:50pm
2502,ENAE380,0103,PHY,1201,MW,12:00pm,12:50pm
2503,ENAE380,0201,SPH,1301,MW,12:00pm,12:50pm
2504,ENAE380,0202,SPH,1301,MW,12:00pm,12:50pm
2505,ENAE380,0203,SPH,1301,MW,12:00pm,12:50pm
2506,ENAE403,0101,ESJ,2212,TuTh,3:30pm,4:45pm
2507,ENAE423H,0101,PLS,1146,MWF,11:00am,11:50am
2508,ENAE441,0101,CHE,2118,TuTh,9:30am,10:45am
2509,ENAE455,0101,PLS,1140,TuTh,12:30pm,1:45pm
2510,ENAE457,0101,PHY,4221,TuTh,2:00pm,3:15pm
2511,ENAE481,0101,PHY,1201,MWF,2:00pm,2:50pm
2512,ENAE481,0201,CHM,0119,TuTh,2:00pm,3:15pm
2513,ENAE481,0301,EGR,1110,MWF,2:00pm,2:50pm
2514,ENAE483,0101,JMP,2121,TuTh,11:00am,12:15pm
2515,ENAE488R,0101,NBRF,2100C,MW,5:00pm,7:00pm
2516,ENAE601,0101,MTH,1313,MW,2:00pm,3:15pm
2517,ENAE603,0101,EGR,3111,TuTh,5:00pm,6:15pm
2518,ENAE631,0101,CHM,0127,MW,9:30am,10:45am
2519,ENAE641,0101,PLS,1146,TuTh,12:30pm,1:45pm
2520,ENAE651,0101,JMP,2216,TuTh,9:30am,10:45am
2521,ENAE655,0101,JMP,2217,MW,11:00am,12:15pm
2522,ENAE673,0101,ITV,1100,TuTh,9:30am,10:45am
2523,ENAE684,0101,JMP,2222,TuTh,11:00am,12:15pm
2524,ENAE692,0101,PLS,1146,MW,5:00pm,6:15pm
2525,ENAE788A,0101,JMP,2120,MW,2:00pm,3:15pm
2526,ENAE788D,0101,JMP,2121,TuTh,11:00am,12:15pm
2527,ENAE788K,0101,JMP,2216,MW,2:00pm,3:15pm
2528,ENAE788O,TV01,JMP,2120,MW,11:00am,12:15pm
2529,ENAE788P,0201,ANS,0412,MW,2:00pm,3:15pm
2530,ENAE788R,0101,JMP,2222,MW,11:00am,12:15pm
2531,ENCE100,0101,EGR,1202,F,1:00pm,1:50pm
2532,ENCE200,0101,EGR,1156,MW,2:00pm,3:15pm
2533,ENCE200,0201,EGR,1156,MW,3:30pm,4:45pm
2534,ENCE201,0101,EGR,0108,MWF,2:00pm,2:50pm
2535,ENCE215,0101,EGR,3102,TuTh,8:00am,9:15am
2536,ENCE215,0201,PLS,1146,TuTh,2:00pm,3:15pm
2537,ENCE215,0301,EGR,1102,TuTh,3:30pm,4:45pm
2538,ENCE300,0101,ESJ,1215,Tu,12:30pm,2:30pm
2539,ENCE300,0102,ESJ,1215,Tu,12:30pm,2:30pm
2540,ENCE300,0103,ESJ,1215,Tu,12:30pm,2:30pm
2541,ENCE300,0104,ESJ,1215,Tu,12:30pm,2:30pm
2542,ENCE302,0101,PHY,1204,MWF,2:00pm,2:50pm
2543,ENCE302,0201,CSI,2118,MWF,2:00pm,2:50pm
2544,ENCE305,0101,EGR,0135,MWF,8:00am,8:50am
2545,ENCE305,0102,EGR,1104,MWF,10:00am,10:50am
2546,ENCE310,0101,EGR,0108,TuTh,8:00am,9:15am
2547,ENCE320,0101,ESJ,1224,Th,5:00pm,7:30pm
2548,ENCE325,0101,EGR,1108,Th,5:00pm,7:30pm
2549,ENCE340,0101,MCB,1207,TuTh,9:30am,10:45am
2550,ENCE353,0101,EGR,0108,MWF,9:00am,9:50am
2551,ENCE360,0101,EGR,1156,TuTh,9:30am,10:45am
2552,ENCE360,0102,EGR,1156,TuTh,11:00am,12:15pm
2553,ENCE370,0101,PHY,1201,MWF,1:00pm,1:50pm
2554,ENCE411,0101,EGR,0135,TuTh,11:00am,11:50am
2555,ENCE411,0102,EGR,0135,TuTh,11:00am,11:50am
2556,ENCE420,0101,EGR,2154,M,3:30pm,6:00pm
2557,ENCE422,0101,CHM,2201,M,5:00pm,7:30pm
2558,ENCE423,0101,PLS,1140,Tu,5:00pm,7:30pm
2559,ENCE424,0101,ESJ,0215,Tu,5:00pm,7:30pm
2560,ENCE426,0101,CSI,3117,W,5:00pm,7:30pm
2561,ENCE432,0101,EGR,0135,MWF,9:00am,9:50am
2562,ENCE441,0101,CSI,3117,TuTh,11:00am,12:15pm
2563,ENCE444,0101,PLS,1158,Tu,12:30pm,1:30pm
2564,ENCE444,0201,EGR,3111,Tu,12:30pm,1:30pm
2565,ENCE454,0101,CHE,2118,MWF,11:00am,11:50am
2566,ENCE454,0201,CHE,2118,MWF,10:00am,10:50am
2567,ENCE466,0101,JMP,3201,Tu,3:30pm,4:45pm
2568,ENCE466,0102,JMP,3201,Tu,3:30pm,4:45pm
2569,ENCE470,0101,CHM,0119,MWF,10:00am,10:50am
2570,ENCE489G,0101,EGR,0135,TuTh,4:00pm,5:15pm
2571,ENCE610,0101,CHE,2145,TuTh,3:30pm,4:45pm
2572,ENCE611,0101,EGR,3114,MW,3:30pm,4:45pm
2573,ENCE613,0101,EGR,3114,W,5:00pm,7:30pm
2574,ENCE620,0101,EGR,1110,M,5:00pm,7:30pm
